operator,website,municipalityNumber,municipalityName,operatorAddress,operatorPostalCode,canton
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,180,Weisslingen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,180,Weisslingen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,180,Weisslingen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,181,Wila,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,181,Wila,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,182,Wildberg,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,182,Wildberg,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,182,Wildberg,"Dreikönigstrasse, Zürich",8002,ZH
Glattwerk AG,www.glattwerk.ch,191,Dübendorf,"Usterstrasse, Dübendorf",8600,ZH
Glattwerk AG,www.glattwerk.ch,191,Dübendorf,"Usterstrasse, Dübendorf",8600,ZH
Glattwerk AG,www.glattwerk.ch,191,Dübendorf,"Usterstrasse, Dübendorf",8600,ZH
Glattwerk AG,www.glattwerk.ch,191,Dübendorf,"Usterstrasse, Dübendorf",8600,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,192,Egg,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,192,Egg,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,192,Egg,"Dreikönigstrasse, Zürich",8002,ZH
"Politische Gemeinde Fällanden, Wasser, Abwasser, Strom",www.werke-faellanden.ch,193,Fällanden,"Schwerzenbachstrasse, Fällanden",8117,ZH
"Politische Gemeinde Fällanden, Wasser, Abwasser, Strom",www.werke-faellanden.ch,193,Fällanden,"Schwerzenbachstrasse, Fällanden",8117,ZH
"Politische Gemeinde Fällanden, Wasser, Abwasser, Strom",www.werke-faellanden.ch,193,Fällanden,"Schwerzenbachstrasse, Fällanden",8117,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,194,Greifensee,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,195,Maur,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,195,Maur,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,195,Maur,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,195,Maur,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,195,Maur,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,196,Mönchaltorf,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,196,Mönchaltorf,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,197,Schwerzenbach,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,197,Schwerzenbach,"Dreikönigstrasse, Zürich",8002,ZH
ENERGIE USTER AG,www.energieuster.ch,198,Uster,"Oberlandstrasse , Uster",8610,ZH
ENERGIE USTER AG,www.energieuster.ch,198,Uster,"Oberlandstrasse , Uster",8610,ZH
ENERGIE USTER AG,www.energieuster.ch,198,Uster,"Oberlandstrasse , Uster",8610,ZH
ENERGIE USTER AG,www.energieuster.ch,198,Uster,"Oberlandstrasse , Uster",8610,ZH
ENERGIE USTER AG,www.energieuster.ch,198,Uster,"Oberlandstrasse , Uster",8610,ZH
ENERGIE USTER AG,www.energieuster.ch,198,Uster,"Oberlandstrasse , Uster",8610,ZH
ENERGIE USTER AG,www.energieuster.ch,198,Uster,"Oberlandstrasse , Uster",8610,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,199,Volketswil,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,199,Volketswil,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,199,Volketswil,"Dreikönigstrasse, Zürich",8002,ZH
"Werke Wangen-Brüttisellen, Elektrizitätswerk",www.werkewb.ch,200,Wangen-Brüttisellen,"Zürichstrasse, Brüttisellen",8306,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,200,Wangen-Brüttisellen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,200,Wangen-Brüttisellen,"Dreikönigstrasse, Zürich",8002,ZH
"Werke Wangen-Brüttisellen, Elektrizitätswerk",www.werkewb.ch,200,Wangen-Brüttisellen,"Zürichstrasse, Brüttisellen",8306,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,211,Altikon,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,213,Brütten,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,214,Dägerlen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,215,Dättlikon,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,216,Dinhard,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,218,Ellikon an der Thur,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,219,Elsau,"Dreikönigstrasse, Zürich",8002,ZH
Genossenschaft Elektrizitätswerk Räterschen EWR,www.ewraeterschen.ch,219,Elsau,"St. Gallerstrasse, Elsau",8352,ZH
Elektrizitätsgenossenschaft Rümikon EGR,www.egruemikon.ch,219,Elsau,"Rümikerstrasse, Elsau",8352,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,220,Hagenbuch,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,220,Hagenbuch,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,221,Hettlingen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,223,Neftenbach,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,223,Neftenbach,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,224,Pfungen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,225,Rickenbach (ZH),"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,226,Schlatt (ZH),"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,226,Schlatt (ZH),"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,226,Schlatt (ZH),"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,227,Seuzach,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,228,Turbenthal,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,228,Turbenthal,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,228,Turbenthal,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,228,Turbenthal,"Dreikönigstrasse, Zürich",8002,ZH
Stadtwerk Winterthur,www.stadtwerk.winterthur.ch,230,Winterthur,"Untere Schöntalstrasse, Winterthur",8406,ZH
Stadtwerk Winterthur,www.stadtwerk.winterthur.ch,230,Winterthur,"Untere Schöntalstrasse, Winterthur",8406,ZH
Stadtwerk Winterthur,www.stadtwerk.winterthur.ch,230,Winterthur,"Untere Schöntalstrasse, Winterthur",8406,ZH
Stadtwerk Winterthur,www.stadtwerk.winterthur.ch,230,Winterthur,"Untere Schöntalstrasse, Winterthur",8406,ZH
Stadtwerk Winterthur,www.stadtwerk.winterthur.ch,230,Winterthur,"Untere Schöntalstrasse, Winterthur",8406,ZH
Stadtwerk Winterthur,www.stadtwerk.winterthur.ch,230,Winterthur,"Untere Schöntalstrasse, Winterthur",8406,ZH
Stadtwerk Winterthur,www.stadtwerk.winterthur.ch,230,Winterthur,"Untere Schöntalstrasse, Winterthur",8406,ZH
Stadtwerk Winterthur,www.stadtwerk.winterthur.ch,230,Winterthur,"Untere Schöntalstrasse, Winterthur",8406,ZH
Stadtwerk Winterthur,www.stadtwerk.winterthur.ch,230,Winterthur,"Untere Schöntalstrasse, Winterthur",8406,ZH
Stadtwerk Winterthur,www.stadtwerk.winterthur.ch,230,Winterthur,"Untere Schöntalstrasse, Winterthur",8406,ZH
Stadtwerk Winterthur,www.stadtwerk.winterthur.ch,230,Winterthur,"Untere Schöntalstrasse, Winterthur",8406,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,231,Zell (ZH),"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,231,Zell (ZH),"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,231,Zell (ZH),"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,241,Aesch (ZH),"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,242,Birmensdorf (ZH),"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,242,Birmensdorf (ZH),"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,243,Dietikon,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,244,Geroldswil,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,244,Geroldswil,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,245,Oberengstringen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,246,Oetwil an der Limmat,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,247,Schlieren,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,247,Schlieren,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,248,Uitikon,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,248,Uitikon,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,249,Unterengstringen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,249,Unterengstringen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,250,Urdorf,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,251,Weiningen (ZH),"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,251,Weiningen (ZH),"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
Elektrizitätswerk der Stadt Zürich,www.ewz.ch,261,Zürich,"Tramstrasse, Zürich",8050,ZH
"Gemeinde Andelfingen, Stromversorgung",,291,Andelfingen,"Thurtalstrasse, Andelfingen",8450,ZH
"Gemeinde Andelfingen, Stromversorgung",,291,Andelfingen,"Thurtalstrasse, Andelfingen",8450,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,291,Andelfingen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,291,Andelfingen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,291,Andelfingen,"Dreikönigstrasse, Zürich",8002,ZH
"Gemeinde Andelfingen, Stromversorgung",,291,Andelfingen,"Thurtalstrasse, Andelfingen",8450,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,292,Stammheim,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,292,Stammheim,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,292,Stammheim,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,292,Stammheim,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,293,Wädenswil,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,293,Wädenswil,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,293,Wädenswil,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,293,Wädenswil,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,294,Elgg,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,294,Elgg,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,294,Elgg,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,294,Elgg,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,295,Horgen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,295,Horgen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,295,Horgen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,295,Horgen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,295,Horgen,"Dreikönigstrasse, Zürich",8002,ZH
Werke Horgen,www.horgen.ch,295,Horgen,"Seestrasse, Horgen",8810,ZH
Werke Horgen,www.horgen.ch,295,Horgen,"Seestrasse, Horgen",8810,ZH
Werke Horgen,www.horgen.ch,295,Horgen,"Seestrasse, Horgen",8810,ZH
Werke Horgen,www.horgen.ch,295,Horgen,"Seestrasse, Horgen",8810,ZH
Werke Horgen,www.horgen.ch,295,Horgen,"Seestrasse, Horgen",8810,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,296,Illnau-Effretikon,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,296,Illnau-Effretikon,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,296,Illnau-Effretikon,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,296,Illnau-Effretikon,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,296,Illnau-Effretikon,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,297,Bauma,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,297,Bauma,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,297,Bauma,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,298,Wiesendangen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,298,Wiesendangen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,298,Wiesendangen,"Dreikönigstrasse, Zürich",8002,ZH
Elektrizitätswerke des Kantons Zürich (EKZ),www.ekz.ch,298,Wiesendangen,"Dreikönigstrasse, Zürich",8002,ZH
EWA Energie Wasser Aarberg AG,www.ewaarberg.ch,301,Aarberg,"Stadtplatz, Aarberg",3270,BE
EWA Energie Wasser Aarberg AG,www.ewaarberg.ch,301,Aarberg,"Stadtplatz, Aarberg",3270,BE
EWA Energie Wasser Aarberg AG,www.ewaarberg.ch,301,Aarberg,"Stadtplatz, Aarberg",3270,BE
EWA Energie Wasser Aarberg AG,www.ewaarberg.ch,301,Aarberg,"Stadtplatz, Aarberg",3270,BE
Energie Seeland AG,www.esag-lyss.ch,303,Grossaffoltern,"Beundengasse, Lyss",3250,BE
Energie Seeland AG,www.esag-lyss.ch,303,Grossaffoltern,"Beundengasse, Lyss",3250,BE
BKW Energie AG,www.bkw.ch,304,Kallnach,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,304,Kallnach,"Viktoriaplatz, Bern",3013,BE
"Einwohnergemeinde Kallnach, Stromversorgung",www.ewkallnach.ch,304,Kallnach,"Schmittenrain, Kallnach",3283,BE
BKW Energie AG,www.bkw.ch,304,Kallnach,"Viktoriaplatz, Bern",3013,BE
"Einwohnergemeinde Kallnach, Stromversorgung",www.ewkallnach.ch,304,Kallnach,"Schmittenrain, Kallnach",3283,BE
"Einwohnergemeinde Kallnach, Stromversorgung",www.ewkallnach.ch,304,Kallnach,"Schmittenrain, Kallnach",3283,BE
BKW Energie AG,www.bkw.ch,305,Kappelen,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,305,Kappelen,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,305,Kappelen,"Viktoriaplatz, Bern",3013,BE
Energie Seeland AG,www.esag-lyss.ch,306,Lyss,"Beundengasse, Lyss",3250,BE
Energie Seeland AG,www.esag-lyss.ch,306,Lyss,"Beundengasse, Lyss",3250,BE
Energie Seeland AG,www.esag-lyss.ch,306,Lyss,"Beundengasse, Lyss",3250,BE
BKW Energie AG,www.bkw.ch,307,Meikirch,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,307,Meikirch,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,307,Meikirch,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,309,Radelfingen,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,309,Radelfingen,"Viktoriaplatz, Bern",3013,BE
"Genossenschaft Elektra, Jegenstorf",www.elektra.ch,310,Rapperswil (BE),"Bernstrasse, Jegenstorf",3303,BE
"Genossenschaft Elektra, Jegenstorf",www.elektra.ch,310,Rapperswil (BE),"Bernstrasse, Jegenstorf",3303,BE
"Genossenschaft Elektra, Jegenstorf",www.elektra.ch,310,Rapperswil (BE),"Bernstrasse, Jegenstorf",3303,BE
Genossenschaft Elektra Rapperswil,www.elektra-rapperswil.ch,310,Rapperswil (BE),"Hauptstrasse, Rapperswil BE",3255,BE
"Genossenschaft Elektra, Jegenstorf",www.elektra.ch,310,Rapperswil (BE),"Bernstrasse, Jegenstorf",3303,BE
Genossenschaft Elektra Rapperswil,www.elektra-rapperswil.ch,310,Rapperswil (BE),"Hauptstrasse, Rapperswil BE",3255,BE
"Genossenschaft Elektra, Jegenstorf",www.elektra.ch,310,Rapperswil (BE),"Bernstrasse, Jegenstorf",3303,BE
Genossenschaft Elektra Rapperswil,www.elektra-rapperswil.ch,310,Rapperswil (BE),"Hauptstrasse, Rapperswil BE",3255,BE
BKW Energie AG,www.bkw.ch,310,Rapperswil (BE),"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,310,Rapperswil (BE),"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,310,Rapperswil (BE),"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,310,Rapperswil (BE),"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,310,Rapperswil (BE),"Viktoriaplatz, Bern",3013,BE
Genossenschaft Elektra Rapperswil,www.elektra-rapperswil.ch,310,Rapperswil (BE),"Hauptstrasse, Rapperswil BE",3255,BE
Genossenschaft Elektra Rapperswil,www.elektra-rapperswil.ch,310,Rapperswil (BE),"Hauptstrasse, Rapperswil BE",3255,BE
BKW Energie AG,www.bkw.ch,311,Schüpfen,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,311,Schüpfen,"Viktoriaplatz, Bern",3013,BE
"Einwohnergemeinde Seedorf, Elektrizitätsversorgung",www.seedorf.ch,312,Seedorf (BE),"Bernstrasse, Seedorf BE",3267,BE
"Einwohnergemeinde Seedorf, Elektrizitätsversorgung",www.seedorf.ch,312,Seedorf (BE),"Bernstrasse, Seedorf BE",3267,BE
BKW Energie AG,www.bkw.ch,312,Seedorf (BE),"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,312,Seedorf (BE),"Viktoriaplatz, Bern",3013,BE
"Einwohnergemeinde Seedorf, Elektrizitätsversorgung",www.seedorf.ch,312,Seedorf (BE),"Bernstrasse, Seedorf BE",3267,BE
"Einwohnergemeinde Seedorf, Elektrizitätsversorgung",www.seedorf.ch,312,Seedorf (BE),"Bernstrasse, Seedorf BE",3267,BE
BKW Energie AG,www.bkw.ch,312,Seedorf (BE),"Viktoriaplatz, Bern",3013,BE
"Einwohnergemeinde Seedorf, Elektrizitätsversorgung",www.seedorf.ch,312,Seedorf (BE),"Bernstrasse, Seedorf BE",3267,BE
BKW Energie AG,www.bkw.ch,312,Seedorf (BE),"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,312,Seedorf (BE),"Viktoriaplatz, Bern",3013,BE
"Einwohnergemeinde Aarwangen, Elektrizitätsversorgung",www.aarwangen.ch,321,Aarwangen,"Langenthalstrasse, Aarwangen",4912,BE
"Einwohnergemeinde Aarwangen, Elektrizitätsversorgung",www.aarwangen.ch,321,Aarwangen,"Langenthalstrasse, Aarwangen",4912,BE
BKW Energie AG,www.bkw.ch,322,Auswil,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,322,Auswil,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,323,Bannwil,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,323,Bannwil,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,324,Bleienbach,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,325,Busswil bei Melchnau,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,326,Gondiswil,"Viktoriaplatz, Bern",3013,BE
